selfish;64;3;0.01;-2.0;100;2;100;0;-1.259232192200033e-06
coop;64;3;0.01;-2.0;100;2;100;1;0.001705660113974904
selfish;64;3;0.01;-1.9595959595959596;100;2;100;0;-1.2592324392784498e-06
coop;64;3;0.01;-1.9595959595959596;100;2;100;1;0.0015475238840782037
selfish;64;3;0.01;-1.9191919191919191;100;2;100;0;-1.259232686347446e-06
coop;64;3;0.01;-1.9191919191919191;100;2;100;1;0.0013830644080419984
selfish;64;3;0.01;-1.878787878787879;100;2;100;0;-1.259232933406412e-06
coop;64;3;0.01;-1.878787878787879;100;2;100;1;0.0012119178483648145
selfish;64;3;0.01;-1.8383838383838385;100;2;100;0;-1.2592331805150793e-06
coop;64;3;0.01;-1.8383838383838385;100;2;100;1;0.0010336941914660435
selfish;64;3;0.01;-1.797979797979798;100;2;100;0;-1.2592334275533005e-06
coop;64;3;0.01;-1.797979797979798;100;2;100;1;0.0008479750720313201
selfish;64;3;0.01;-1.7575757575757576;100;2;100;0;-1.259233674642554e-06
coop;64;3;0.01;-1.7575757575757576;100;2;100;1;0.0006543113981771912
selfish;64;3;0.01;-1.7171717171717171;100;2;100;0;-1.2592339217217875e-06
coop;64;3;0.01;-1.7171717171717171;100;2;100;1;0.00045222075794017387
selfish;64;3;0.01;-1.6767676767676767;100;2;100;0;-1.2592341687902767e-06
coop;64;3;0.01;-1.6767676767676767;100;2;100;1;0.0002411845855903932
selfish;64;3;0.01;-1.6363636363636362;100;2;100;0;-1.2592344159150723e-06
coop;64;3;0.01;-1.6363636363636362;100;2;100;1;2.0645064057565367e-05
selfish;64;3;0.01;-1.595959595959596;100;2;100;0;-1.2592346629613217e-06
coop;64;3;0.01;-1.595959595959596;100;2;100;1;-0.00020999826269469876
selfish;64;3;0.01;-1.5555555555555556;100;2;100;0;-1.259234910065648e-06
coop;64;3;0.01;-1.5555555555555556;100;2;100;1;-0.0004513921962244717
selfish;64;3;0.01;-1.5151515151515151;100;2;100;0;-1.259235157086147e-06
coop;64;3;0.01;-1.5151515151515151;100;2;100;1;-0.0007042339409760656
selfish;64;3;0.01;-1.4747474747474747;100;2;100;0;-1.2592354041664943e-06
coop;64;3;0.01;-1.4747474747474747;100;2;100;1;-0.0009692755476633178
selfish;64;3;0.01;-1.4343434343434343;100;2;100;0;-1.2592356513117467e-06
coop;64;3;0.01;-1.4343434343434343;100;2;100;1;-0.0012473287815617613
selfish;64;3;0.01;-1.393939393939394;100;2;100;0;-1.2592358983682551e-06
coop;64;3;0.01;-1.393939393939394;100;2;100;1;-0.0015392704586861834
selfish;64;3;0.01;-1.3535353535353534;100;2;100;0;-1.2592361454100977e-06
coop;64;3;0.01;-1.3535353535353534;100;2;100;1;-0.0018460482973529377
selfish;64;3;0.01;-1.3131313131313131;100;2;100;0;-1.2592363925204664e-06
coop;64;3;0.01;-1.3131313131313131;100;2;100;1;-0.0021686873376409307
selfish;64;3;0.01;-1.2727272727272727;100;2;100;0;-1.2592366396186563e-06
coop;64;3;0.01;-1.2727272727272727;100;2;100;0;-1.2592366396186563e-06
selfish;64;3;0.01;-1.2323232323232323;100;2;100;0;-1.259236886703471e-06
coop;64;3;0.01;-1.2323232323232323;100;2;100;0;-1.259236886703471e-06
selfish;64;3;0.01;-1.1919191919191918;100;2;100;0;-1.2592371337735489e-06
coop;64;3;0.01;-1.1919191919191918;100;2;100;0;-1.2592371337735489e-06
selfish;64;3;0.01;-1.1515151515151514;100;2;100;0;-1.2592373808273388e-06
coop;64;3;0.01;-1.1515151515151514;100;2;100;0;-1.2592373808273388e-06
selfish;64;3;0.01;-1.1111111111111112;100;2;100;0;-1.2592376278630632e-06
coop;64;3;0.01;-1.1111111111111112;100;2;100;0;-1.2592376278630632e-06
selfish;64;3;0.01;-1.0707070707070705;100;2;100;0;-1.2592378749823705e-06
coop;64;3;0.01;-1.0707070707070705;100;2;100;0;-1.2592378749823705e-06
selfish;64;3;0.01;-1.0303030303030303;100;2;100;0;-1.259238122087333e-06
coop;64;3;0.01;-1.0303030303030303;100;2;100;0;-1.259238122087333e-06
selfish;64;3;0.01;-0.9898989898989898;100;2;100;0;-1.259238369176197e-06
coop;64;3;0.01;-0.9898989898989898;100;2;100;0;-1.259238369176197e-06
selfish;64;3;0.01;-0.9494949494949494;100;2;100;0;-1.2592386162469068e-06
coop;64;3;0.01;-0.9494949494949494;100;2;100;0;-1.2592386162469068e-06
selfish;64;3;0.01;-0.909090909090909;100;2;100;0;-1.2592388632970415e-06
coop;64;3;0.01;-0.909090909090909;100;2;100;0;-1.2592388632970415e-06
selfish;64;3;0.01;-0.8686868686868685;100;2;100;0;-1.2592391103237302e-06
coop;64;3;0.01;-0.8686868686868685;100;2;100;0;-1.2592391103237302e-06
selfish;64;3;0.01;-0.8282828282828283;100;2;100;0;-1.25923935745758e-06
coop;64;3;0.01;-0.8282828282828283;100;2;100;0;-1.25923935745758e-06
selfish;64;3;0.01;-0.7878787878787878;100;2;100;0;-1.2592396045741662e-06
coop;64;3;0.01;-0.7878787878787878;100;2;100;0;-1.2592396045741662e-06
selfish;64;3;0.01;-0.7474747474747474;100;2;100;0;-1.259239851670688e-06
coop;64;3;0.01;-0.7474747474747474;100;2;100;0;-1.259239851670688e-06
selfish;64;3;0.01;-0.707070707070707;100;2;100;0;-1.259240098743707e-06
coop;64;3;0.01;-0.707070707070707;100;2;100;0;-1.259240098743707e-06
selfish;64;3;0.01;-0.6666666666666665;100;2;100;0;-1.2592403457889486e-06
coop;64;3;0.01;-0.6666666666666665;100;2;100;0;-1.2592403457889486e-06
selfish;64;3;0.01;-0.6262626262626261;100;2;100;0;-1.2592405928010372e-06
coop;64;3;0.01;-0.6262626262626261;100;2;100;0;-1.2592405928010372e-06
selfish;64;3;0.01;-0.5858585858585856;100;2;100;0;-1.2592408399626167e-06
coop;64;3;0.01;-0.5858585858585856;100;2;100;0;-1.2592408399626167e-06
selfish;64;3;0.01;-0.5454545454545454;100;2;100;0;-1.2592410871033654e-06
coop;64;3;0.01;-0.5454545454545454;100;2;100;0;-1.2592410871033654e-06
selfish;64;3;0.01;-0.505050505050505;100;2;100;0;-1.2592413339984626e-06
coop;64;3;0.01;-0.505050505050505;100;2;100;0;-1.2592413339984626e-06
selfish;64;3;0.01;-0.46464646464646453;100;2;100;0;-1.2592415810617027e-06
coop;64;3;0.01;-0.46464646464646453;100;2;100;0;-1.2592415810617027e-06
selfish;64;3;0.01;-0.4242424242424241;100;2;100;0;-1.2592418283411256e-06
coop;64;3;0.01;-0.4242424242424241;100;2;100;0;-1.2592418283411256e-06
selfish;64;3;0.01;-0.38383838383838365;100;2;100;0;-1.2592420753265157e-06
coop;64;3;0.01;-0.38383838383838365;100;2;100;0;-1.2592420753265157e-06
selfish;64;3;0.01;-0.3434343434343432;100;2;100;0;-1.2592423225606375e-06
coop;64;3;0.01;-0.3434343434343432;100;2;100;0;-1.2592423225606375e-06
selfish;64;3;0.01;-0.303030303030303;100;2;100;0;-1.259242569410236e-06
coop;64;3;0.01;-0.303030303030303;100;2;100;0;-1.259242569410236e-06
selfish;64;3;0.01;-0.26262626262626254;100;2;100;0;-1.2592428165433198e-06
coop;64;3;0.01;-0.26262626262626254;100;2;100;0;-1.2592428165433198e-06
selfish;64;3;0.01;-0.2222222222222221;100;2;100;0;-1.2592430636149144e-06
coop;64;3;0.01;-0.2222222222222221;100;2;100;0;-1.2592430636149144e-06
selfish;64;3;0.01;-0.18181818181818166;100;2;100;0;-1.259243310584027e-06
coop;64;3;0.01;-0.18181818181818166;100;2;100;0;-1.259243310584027e-06
