selfish;4;3;0.010974987654930561;-1.3535353535353534;100;2;100;0;-3.343671099410058e-06
coop;4;3;0.010974987654930561;-1.3535353535353534;100;2;100;0;-3.343671099410058e-06
selfish;4;3;0.010974987654930561;-1.3131313131313131;100;2;100;0;-3.3436713465204267e-06
coop;4;3;0.010974987654930561;-1.3131313131313131;100;2;100;0;-3.3436713465204267e-06
selfish;4;3;0.010974987654930561;-1.2727272727272727;100;2;100;0;-3.343671593618617e-06
coop;4;3;0.010974987654930561;-1.2727272727272727;100;2;100;0;-3.343671593618617e-06
selfish;4;3;0.010974987654930561;-1.2323232323232323;100;2;100;0;-3.3436718407034314e-06
coop;4;3;0.010974987654930561;-1.2323232323232323;100;2;100;0;-3.3436718407034314e-06
selfish;4;3;0.010974987654930561;-1.1919191919191918;100;2;100;0;-3.343672087773509e-06
coop;4;3;0.010974987654930561;-1.1919191919191918;100;2;100;0;-3.343672087773509e-06
selfish;4;3;0.010974987654930561;-1.1515151515151514;100;2;100;0;-3.3436723348272993e-06
coop;4;3;0.010974987654930561;-1.1515151515151514;100;2;100;0;-3.3436723348272993e-06
selfish;4;3;0.010974987654930561;-1.1111111111111112;100;2;100;0;-3.343672581863024e-06
coop;4;3;0.010974987654930561;-1.1111111111111112;100;2;100;0;-3.343672581863024e-06
selfish;4;3;0.010974987654930561;-1.0707070707070705;100;2;100;0;-3.3436728289823308e-06
coop;4;3;0.010974987654930561;-1.0707070707070705;100;2;100;0;-3.3436728289823308e-06
selfish;4;3;0.010974987654930561;-1.0303030303030303;100;2;100;0;-3.3436730760872935e-06
coop;4;3;0.010974987654930561;-1.0303030303030303;100;2;100;0;-3.3436730760872935e-06
selfish;4;3;0.010974987654930561;-0.9898989898989898;100;2;100;0;-3.3436733231761576e-06
coop;4;3;0.010974987654930561;-0.9898989898989898;100;2;100;0;-3.3436733231761576e-06
selfish;4;3;0.010974987654930561;-0.9494949494949494;100;2;100;0;-3.3436735702468672e-06
coop;4;3;0.010974987654930561;-0.9494949494949494;100;2;100;0;-3.3436735702468672e-06
selfish;4;3;0.010974987654930561;-0.909090909090909;100;2;100;0;-3.343673817297002e-06
coop;4;3;0.010974987654930561;-0.909090909090909;100;2;100;0;-3.343673817297002e-06
selfish;4;3;0.010974987654930561;-0.8686868686868685;100;2;100;0;-3.3436740643236905e-06
coop;4;3;0.010974987654930561;-0.8686868686868685;100;2;100;0;-3.3436740643236905e-06
selfish;4;3;0.010974987654930561;-0.8282828282828283;100;2;100;0;-3.3436743114575405e-06
coop;4;3;0.010974987654930561;-0.8282828282828283;100;2;100;0;-3.3436743114575405e-06
selfish;4;3;0.010974987654930561;-0.7878787878787878;100;2;100;0;-3.3436745585741267e-06
coop;4;3;0.010974987654930561;-0.7878787878787878;100;2;100;0;-3.3436745585741267e-06
selfish;4;3;0.010974987654930561;-0.7474747474747474;100;2;100;0;-3.3436748056706488e-06
coop;4;3;0.010974987654930561;-0.7474747474747474;100;2;100;0;-3.3436748056706488e-06
selfish;4;3;0.010974987654930561;-0.707070707070707;100;2;100;0;-3.3436750527436674e-06
coop;4;3;0.010974987654930561;-0.707070707070707;100;2;100;0;-3.3436750527436674e-06
selfish;4;3;0.010974987654930561;-0.6666666666666665;100;2;100;0;-3.3436752997889093e-06
coop;4;3;0.010974987654930561;-0.6666666666666665;100;2;100;0;-3.3436752997889093e-06
selfish;4;3;0.010974987654930561;-0.6262626262626261;100;2;100;0;-3.343675546800998e-06
coop;4;3;0.010974987654930561;-0.6262626262626261;100;2;100;0;-3.343675546800998e-06
selfish;4;3;0.010974987654930561;-0.5858585858585856;100;2;100;0;-3.343675793962577e-06
coop;4;3;0.010974987654930561;-0.5858585858585856;100;2;100;0;-3.343675793962577e-06
selfish;4;3;0.010974987654930561;-0.5454545454545454;100;2;100;0;-3.343676041103326e-06
